Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.MatchScore,Latitude,Longitude
ALLISON,,ALLISON,TX,WILLIAMSON,,,Williamson,1892,1894,TRUE,7,124504,TRUE,2,TRUE,ALLISON,WILLIAMSON,TX,1351029,Cemetery,Allison Cemetery,Williamson,30.69492,-97.35639,151,1,30.69492,-97.35639
ALLISONVILLE,,ALLISONVILLE,TX,TYLER,,,Tyler,1871,1875,TRUE,8,124508,FALSE,4,FALSE,,,,,,,,,,,,,
ALLRED,,ALLRED,TX,YOAKUM,,,Yoakum,1938,1957,TRUE,1,124511,TRUE,19,TRUE,ALLRED,YOAKUM,TX,1377925,Populated Place,Allred,Yoakum,32.98621,-102.888,1108,1,32.98621,-102.888
ALMA,,ALMA,TX,ELLIS,,,Ellis,1881,1959,TRUE,1,124522,TRUE,78,TRUE,ALMA,ELLIS,TX,1377926,Populated Place,Alma,Ellis,32.28542,-96.5461,143,1,32.28542,-96.5461
ALMA,,ALMA,TX,RUSK,,,Rusk,1855,1879,TRUE,3,124523,FALSE,24,FALSE,,,,,,,,,,,,,
ALMEDA,,ALMEDA,TX,HARRIS,,,Harris,1893,1959,TRUE,1,124539,TRUE,66,TRUE,ALMEDA,HARRIS,TX,2793390,Post Office,Almeda Post Office,Harris,29.61438,-95.42222,16,1,29.61438,-95.42222
ALMEDES,,ALMEDES,TX,ANDERSON,,,Anderson,1890,1891,TRUE,7,124542,FALSE,1,FALSE,,,,,,,,,,,,,
ALMIRA,,ALMIRA,TX,CASS,,,Cass,1886,1905,TRUE,5,124546,TRUE,19,TRUE,ALMIRA,CASS,TX,1377927,Populated Place,Almira,Cass,33.10013,-94.44547,110,1,33.10013,-94.44547
ALMOND GROVE,,ALMOND GROVE,TX,RED RIVER,,,Red River,1851,1855,TRUE,8,124551,FALSE,4,FALSE,,,,,,,,,,,,,
ALMONT,,ALMONT,TX,BOWIE,,,Bowie,1893,1904,TRUE,5,124554,TRUE,11,TRUE,ALMONT,BOWIE,TX,1351040,School,Almont School,Bowie,33.59762,-94.49659,107,1,33.59762,-94.49659
ALON,,ALON,TX,LIMESTONE,,,Limestone,1901,1902,TRUE,6,124565,TRUE,1,TRUE,ALON,LIMESTONE,TX,2034732,Populated Place,Alon,Limestone,31.49878,-96.37192,137,1,31.49878,-96.37192
ALPHA,,ALPHA,TX,COKE,,,Coke,1890,1891,TRUE,7,124576,FALSE,1,FALSE,,,,,,,,,,,,,
ALPHA,,ALPHA,TX,DALLAS,,,Dallas,1893,1904,TRUE,5,124577,FALSE,11,FALSE,,,,,,,,,,,,,
ALPHA,,ALPHA,TX,FANNIN,,,Fannin,1883,1884,TRUE,7,124578,FALSE,1,FALSE,,,,,,,,,,,,,
ALPHA,,ALPHA,TX,HUTCHINSON,,,Hutchinson,1910,1915,TRUE,5,124579,FALSE,5,FALSE,,,,,,,,,,,,,
ALPINE,,ALPINE,TX,BREWSTER,,,Brewster,1888,,TRUE,0,124590,TRUE,,TRUE,ALPINE,BREWSTER,TX,2731516,Post Office,Alpine Post Office,Brewster,30.35547,-103.6702,1371,1,30.35547,-103.6702
ALSA,,ALSA,TX,VAN ZANDT,,,Van Zandt,1894,1907,TRUE,5,124609,TRUE,13,TRUE,ALSA,VAN ZANDT,TX,1377928,Populated Place,Alsa,Van Zandt,32.81846,-96.03386,164,1,32.81846,-96.03386
ALSDORF,,ALSDORF,TX,ELLIS,,,Ellis,1895,1920,TRUE,3,124610,TRUE,25,TRUE,ALSDORF,ELLIS,TX,1377929,Populated Place,Alsdorf,Ellis,32.40514,-96.53582,122,1,32.40514,-96.53582
ALSOBROOKS,,ALSOBROOKS,TX,TYLER,,,Tyler,1887,1891,TRUE,7,124615,FALSE,4,FALSE,,,,,,,,,,,,,
ALTA LOMA,,ALTA LOMA,TX,GALVESTON,,,Galveston,1894,1982,TRUE,1,124628,TRUE,88,TRUE,ALTA LOMA,GALVESTON,TX,1351043,Populated Place,Alta Loma,Galveston,29.37801,-95.10576,9,1,29.37801,-95.10576
ALTA SPRINGS,,ALTA SPRINGS,TX,FALLS,,,Falls,1844,1868,TRUE,7,124630,TRUE,24,TRUE,ALTO SPRINGS,FALLS,TX,1379336,Populated Place,Alto Springs,Falls,31.28601,-96.67054,138,0.9166667,31.28601,-96.67054
ALTAIR,,ALTAIR,TX,COLORADO,,,Colorado,1891,,TRUE,0,124635,TRUE,,TRUE,ALTAIR,COLORADO,TX,2731091,Post Office,Altair Post Office,Colorado,29.56932,-96.46426,62,1,29.56932,-96.46426
ALTAVISTA,,ALTAVISTA,TX,JIM HOGG,,,Jim Hogg,1906,1935,TRUE,2,124648,FALSE,29,FALSE,,,,,,,,,,,,,
ALTHEA,,ALTHEA,TX,BELL,,,Bell,1900,1904,TRUE,6,124649,FALSE,4,FALSE,,,,,,,,,,,,,
ALTMAN,,ALTMAN,TX,ERATH,,,Erath,1899,1906,TRUE,5,124652,TRUE,7,TRUE,ALTMAN,ERATH,TX,1329449,Cemetery,Altman Cemetery,Erath,31.97126,-98.16282,374,1,31.97126,-98.16282
ALTMAN,,ALTMAN,TX,MOORE,,,Moore,1930,1931,TRUE,4,124653,FALSE,1,FALSE,,,,,,,,,,,,,
ALTO,,ALTO,TX,CHEROKEE,,,Cherokee,1852,,TRUE,0,124657,TRUE,,TRUE,ALTO,CHEROKEE,TX,2732235,Post Office,Alto Post Office,Cherokee,31.64933,-95.07332,133,1,31.64933,-95.07332
ALTOGA,,ALTOGA,TX,COLLIN,,,Collin,1899,1937,TRUE,2,124661,TRUE,38,TRUE,ALTOGA,COLLIN,TX,1372286,Populated Place,Altoga,Collin,33.24984,-96.48943,169,1,33.24984,-96.48943
ALTON,,ALTON,TX,DENTON,,,Denton,1848,1859,TRUE,7,124665,TRUE,11,TRUE,DALTON,DENTON,TX,1379633,Populated Place,Dalton,Denton,33.29928,-97.20474,212,0.8,33.29928,-97.20474
ALTON,,ALTON,TX,HIDALGO,,,Hidalgo,1913,1915,TRUE,5,124666,TRUE,2,TRUE,ALTON,HIDALGO,TX,1329468,Populated Place,Alton,Hidalgo,26.28729,-98.31335,50,1,26.28729,-98.31335
ALTONIA,,ALTONIA,TX,SAN AUGUSTINE,,,San Augustine,1895,1917,TRUE,4,124677,FALSE,22,FALSE,,,,,,,,,,,,,
ALTURA,,ALTURA,TX,EL PASO,,,El Paso,1908,1915,TRUE,4,124684,FALSE,7,FALSE,,,,,,,,,,,,,
ALUM,,ALUM,TX,WILSON,,,Wilson,1905,1906,TRUE,6,124689,TRUE,1,TRUE,ALUM,WILSON,TX,1379337,Populated Place,Alum,Wilson,29.29524,-97.96473,147,1,29.29524,-97.96473
ALUM CREEK,,ALUM CREEK,TX,BASTROP,,,Bastrop,1851,1898,TRUE,6,124691,TRUE,47,TRUE,ALUM CREEK,BASTROP,TX,1377933,Populated Place,Alum Creek,Bastrop,30.06772,-97.21749,106,1,30.06772,-97.21749
ALVARADO,,ALVARADO,TX,JOHNSON,,,Johnson,1854,,TRUE,0,124699,TRUE,,TRUE,ALVARADO,JOHNSON,TX,2731255,Post Office,Alvarado Post Office,Johnson,32.41565,-97.21075,232,1,32.41565,-97.21075
ALVERDE,,ALVERDE,TX,LAMPASAS,,,Lampasas,1906,1907,TRUE,6,124703,FALSE,1,FALSE,,,,,,,,,,,,,
ALVIN,,ALVIN,TX,BRAZORIA,,,Brazoria,1881,,TRUE,0,124707,TRUE,,TRUE,ALVIN,BRAZORIA,TX,2731112,Post Office,Alvin Post Office,Brazoria,29.41917,-95.24033,13,1,29.41917,-95.24033
ALVORD,,ALVORD,TX,WISE,,,Wise,1882,,TRUE,0,124711,TRUE,,TRUE,ALVORD,WISE,TX,2731992,Post Office,Alvord Post Office,Wise,33.35966,-97.69624,267,1,33.35966,-97.69624
AMANDA,,AMANDA,TX,KINNEY,,,Kinney,1888,1890,TRUE,7,124729,TRUE,2,TRUE,AMANDA,KINNEY,TX,1380818,Populated Place,Amanda,Kinney,29.3719,-100.6579,328,1,29.3719,-100.6579
AMANDA,,AMANDA,TX,MCLENNAN,,,McLennan,1864,,TRUE,9,124730,FALSE,,FALSE,,,,,,,,,,,,,
AMARILLO,,AMARILLO,TX,POTTER,,,Potter,1887,,TRUE,0,124736,TRUE,,TRUE,AMARILLO,POTTER,TX,2732313,Post Office,Amarillo Post Office,Potter,35.18788,-101.8158,1106,1,35.18788,-101.8158
AMBIA,,AMBIA,TX,LAMAR,,,Lamar,1886,1905,TRUE,5,124743,TRUE,19,TRUE,AMBIA,LAMAR,TX,1379339,Populated Place,Ambia,Lamar,33.59288,-95.65913,169,1,33.59288,-95.65913
AMBROSE,,AMBROSE,TX,GRAYSON,,,Grayson,1902,1930,TRUE,2,124752,TRUE,28,TRUE,AMBROSE,GRAYSON,TX,1351073,Populated Place,Ambrose,Grayson,33.69066,-96.38526,163,1,33.69066,-96.38526
AMELIA,,AMELIA,TX,JEFFERSON,,,Jefferson,1885,1913,TRUE,4,124757,TRUE,28,TRUE,AMELIA,JEFFERSON,TX,1329484,Populated Place,Amelia,Jefferson,30.06994,-94.19102,9,1,30.06994,-94.19102
AMES,,AMES,TX,CORYELL,,,Coryell,1893,1957,TRUE,1,124779,TRUE,64,TRUE,AMES,CORYELL,TX,1379340,Populated Place,Ames,Coryell,31.52099,-97.77947,281,1,31.52099,-97.77947
AMHERST,,AMHERST,TX,LAMAR,,,Lamar,1904,1905,TRUE,6,124787,TRUE,1,TRUE,AMHERST,LAMAR,TX,1379341,Populated Place,Amherst,Lamar,33.72788,-95.4794,146,1,33.72788,-95.4794
AMHERST,,AMHERST,TX,LAMB,,,Lamb,1923,,TRUE,0,124788,TRUE,,TRUE,AMHERST,LAMB,TX,2731100,Post Office,Amherst Post Office,Lamb,34.01007,-102.4152,1113,1,34.01007,-102.4152
AMICUS,,AMICUS,TX,MARION,,,Marion,1885,1906,TRUE,5,124790,FALSE,21,FALSE,,,,,,,,,,,,,
AMMANN'S,AMMANNS,AMMANN'S,TX,KENDALL,,,Kendall,1881,1881,TRUE,8,124799,TRUE,0,TRUE,AMMANN,KENDALL,TX,2493631,Cemetery,Ammann Cemetery,Kendall,29.93318,-98.78408,409,0.75,29.93318,-98.78408
AMMANNSVILLE,,AMMANNSVILLE,TX,FAYETTE,,,Fayette,1879,1906,TRUE,5,124800,TRUE,27,TRUE,AMMANNSVILLE,FAYETTE,TX,1329504,Populated Place,Ammannsville,Fayette,29.78912,-96.85859,123,1,29.78912,-96.85859
AMONDA,,AMONDA,TX,MCLENNAN,,,McLennan,1857,1859,TRUE,8,124806,FALSE,2,FALSE,,,,,,,,,,,,,
AMPHION,,AMPHION,TX,ATASCOSA,,,Atascosa,1886,1916,TRUE,4,124816,TRUE,30,TRUE,AMPHION,ATASCOSA,TX,1379342,Populated Place,Amphion,Atascosa,28.99858,-98.63558,138,1,28.99858,-98.63558
AMPLE,,AMPLE,TX,HASKELL,,,Haskell,1890,1914,TRUE,4,124817,FALSE,24,FALSE,,,,,,,,,,,,,
AMSTERDAM,,AMSTERDAM,TX,BRAZORIA,,,Brazoria,1897,1905,TRUE,5,124818,FALSE,8,FALSE,,,,,,,,,,,,,
AMY,,AMY,TX,DELTA,,,Delta,1894,1905,TRUE,5,124827,FALSE,11,FALSE,,,,,,,,,,,,,
ANACOSTIA,,ANACOSTIA,TX,PANOLA,,,Panola,1857,,TRUE,0,124832,FALSE,,FALSE,,,,,,,,,,,,,
ANADARCO,,ANADARCO,TX,RUSK,,,Rusk,1849,1878,TRUE,7,124835,TRUE,29,TRUE,ANADARCO,RUSK,TX,1377936,Populated Place,Anadarco,Rusk,31.92822,-94.87633,122,1,31.92822,-94.87633
ANAHUAC,,ANAHUAC,TX,CHAMBERS,,,Chambers,1838,,TRUE,0,124839,TRUE,,TRUE,ANAHUAC,CHAMBERS,TX,2731081,Post Office,Anahuac Post Office,Chambers,29.76929,-94.68303,7,1,29.76929,-94.68303
ANAQUA,,ANAQUA,TX,VICTORIA,,,Victoria,1852,1919,TRUE,4,124846,FALSE,67,FALSE,,,,,,,,,,,,,
ANARENE,,ANARENE,TX,ARCHER,,,Archer,1909,1955,TRUE,1,124847,TRUE,46,TRUE,ANARENE,ARCHER,TX,1379344,Populated Place,Anarene,Archer,33.48511,-98.66617,344,1,33.48511,-98.66617
ANCASTER,,ANCASTER,TX,LA SALLE,,,La Salle,1880,1883,TRUE,8,124850,FALSE,3,FALSE,,,,,,,,,,,,,
ANCHOR,,ANCHOR,TX,BRAZORIA,,,Brazoria,1897,1920,TRUE,3,124852,TRUE,23,TRUE,ANCHOR,BRAZORIA,TX,1351088,Populated Place,Anchor,Brazoria,29.2083,-95.47327,11,1,29.2083,-95.47327
ANCHORAGE,,ANCHORAGE,TX,ATASCOSA,,,Atascosa,1889,1935,TRUE,2,124856,TRUE,46,TRUE,ANCHORAGE,ATASCOSA,TX,1379345,Populated Place,Anchorage,Atascosa,29.06747,-98.70586,167,1,29.06747,-98.70586
ANDER,,ANDER,TX,GOLIAD,,,Goliad,1900,1920,TRUE,3,124859,TRUE,20,TRUE,ANDER,GOLIAD,TX,1379346,Populated Place,Ander,Goliad,28.85776,-97.34221,60,1,28.85776,-97.34221
ANDERSON,,ANDERSON,TX,GRIMES,,,Grimes,1849,,TRUE,0,124865,TRUE,,TRUE,ANDERSON,GRIMES,TX,2732143,Post Office,Anderson Post Office,Grimes,30.48885,-95.98814,108,1,30.48885,-95.98814
ANDERSON'S MILLS,ANDERSONS MILLS,ANDERSON'S MILLS,TX,TRAVIS,,,Travis,1876,1884,TRUE,7,124878,FALSE,8,FALSE,,,,,,,,,,,,,
ANDICE,,ANDICE,TX,WILLIAMSON,,,Williamson,1899,1960,TRUE,1,124884,TRUE,61,TRUE,ANDICE,WILLIAMSON,TX,1351116,Populated Place,Andice,Williamson,30.78213,-97.85224,307,1,30.78213,-97.85224
ANDREWS,,ANDREWS,TX,ANDREWS,,,Andrews,1909,,TRUE,0,124895,TRUE,,TRUE,ANDREWS,ANDREWS,TX,2731757,Post Office,Andrews Post Office,Andrews,32.32775,-102.5499,973,1,32.32775,-102.5499
ANDREWS,,ANDREWS,TX,WOOD,,,Wood,1885,1906,TRUE,4,124896,FALSE,21,FALSE,,,,,,,,,,,,,
ANDY,,ANDY,TX,CHEROKEE,,,Cherokee,1895,1904,TRUE,5,124903,FALSE,9,FALSE,,,,,,,,,,,,,
ANGELES,,ANGELES,TX,REEVES,,,Reeves,1910,1916,TRUE,4,124909,TRUE,6,TRUE,ANGELES,REEVES,TX,1379348,Populated Place,Angeles,Reeves,31.90151,-103.9624,876,1,31.90151,-103.9624
ANGELINA,,ANGELINA,TX,ANGELINA,,,Angelina,1855,1865,TRUE,7,124910,TRUE,10,TRUE,ANGELINA,ANGELINA,TX,1359485,Populated Place,Angelina,Angelina,31.28908,-94.63826,95,1,31.28908,-94.63826
ANGELINA,,ANGELINA,TX,ANGELINA,,,Angelina,1898,1902,TRUE,6,124911,TRUE,4,TRUE,ANGELINA,ANGELINA,TX,1359485,Populated Place,Angelina,Angelina,31.28908,-94.63826,95,1,31.28908,-94.63826
ANGELITA,,ANGELITA,TX,SAN PATRICIO,,,San Patricio,1907,1916,TRUE,4,124912,FALSE,9,FALSE,,,,,,,,,,,,,
ANGLE,,ANGLE,TX,WALKER,,,Walker,1882,1884,TRUE,8,124919,FALSE,2,FALSE,,,,,,,,,,,,,
ANGLETON,,ANGLETON,TX,BRAZORIA,,,Brazoria,1892,,TRUE,0,124923,TRUE,,TRUE,ANGLETON,BRAZORIA,TX,2731667,Post Office,Angleton Post Office,Brazoria,29.18173,-95.43099,8,1,29.18173,-95.43099
ANGLIN'S,ANGLINS,ANGLIN'S,TX,ANDERSON,,,Anderson,1847,1849,TRUE,9,124925,FALSE,2,FALSE,,,,,,,,,,,,,
ANGORIA,,ANGORIA,TX,PALO PINTO,,,Palo Pinto,1884,1890,TRUE,6,124935,FALSE,6,FALSE,,,,,,,,,,,,,
ANGUS,,ANGUS,TX,NAVARRO,,,Navarro,1877,1953,TRUE,1,124938,TRUE,76,TRUE,ANGUS,NAVARRO,TX,1377938,Populated Place,Angus,Navarro,32.00627,-96.43304,133,1,32.00627,-96.43304
ANHALT,,ANHALT,TX,COMAL,,,Comal,1879,1907,TRUE,5,124941,TRUE,28,TRUE,ANHALT,COMAL,TX,1379349,Populated Place,Anhalt,Comal,29.79411,-98.47557,372,1,29.79411,-98.47557
ANITA,,ANITA,TX,PALO PINTO,,,Palo Pinto,1879,1880,TRUE,8,124949,FALSE,1,FALSE,,,,,,,,,,,,,
ANNA,,ANNA,TX,COLLIN,,,Collin,1883,,TRUE,0,124957,TRUE,,TRUE,ANNA,COLLIN,TX,2731570,Post Office,Anna Post Office,Collin,33.34321,-96.55123,213,1,33.34321,-96.55123
ANNADALE,,ANNADALE,TX,CALLAHAN,,,Callahan,1879,1881,TRUE,8,124959,FALSE,2,FALSE,,,,,,,,,,,,,
ANNAROSE,,ANNAROSE,TX,LIVE OAK,,,Live Oak,1915,1941,TRUE,2,124963,TRUE,26,TRUE,ANNAROSE,LIVE OAK,TX,1329558,Locale,Annarose,Live Oak,28.08585,-98.17084,106,1,28.08585,-98.17084
ANNETA,,ANNETA,TX,PARKER,,,Parker,1876,1907,TRUE,5,124967,TRUE,31,TRUE,ANNETA,PARKER,TX,1384238,Populated Place,Anneta,Parker,32.7093,-97.67614,265,1,32.7093,-97.67614
ANNEVILLE,,ANNEVILLE,TX,WISE,,,Wise,1882,1903,TRUE,5,124972,TRUE,21,TRUE,ANNAVILLE,WISE,TX,1377939,Populated Place,Annaville,Wise,33.11706,-97.57197,220,0.8888889,33.11706,-97.57197
ANNIE,,ANNIE,TX,BOWIE,,,Bowie,1865,,TRUE,0,124974,FALSE,,FALSE,,,,,,,,,,,,,
ANNONA,,ANNONA,TX,RED RIVER,,,Red River,1872,,TRUE,0,124980,TRUE,,TRUE,ANNONA,RED RIVER,TX,2731960,Post Office,Annona Post Office,Red River,33.5813,-94.91644,115,1,33.5813,-94.91644
ANSON,,ANSON,TX,JONES,,,Jones,1881,,TRUE,0,124989,TRUE,,TRUE,ANSON,JONES,TX,2731702,Post Office,Anson Post Office,Jones,32.7572,-99.89587,527,1,32.7572,-99.89587
ANTELOPE,,ANTELOPE,TX,JACK,,,Jack,1858,,TRUE,0,124998,TRUE,,TRUE,ANTELOPE,JACK,TX,1351138,Populated Place,Antelope,Jack,33.44178,-98.36977,312,1,33.44178,-98.36977
ANTELOPE GAP,,ANTELOPE GAP,TX,MILLS,,,Mills,1892,1914,TRUE,4,125011,TRUE,22,TRUE,ANTELOPE GAP,MILLS,TX,1351154,Populated Place,Antelope Gap (historical),Mills,31.30572,-98.46448,458,1,31.30572,-98.46448
ANTHONY,,ANTHONY,TX,EL PASO,,,El Paso,1981,,TRUE,0,125019,TRUE,,TRUE,ANTHONY,EL PASO,TX,1372307,Populated Place,Anthony,El Paso,31.99927,-106.6055,1159,1,31.99927,-106.6055
ANTHONY,,ANTHONY,TX,FANNIN,,,Fannin,1894,1907,TRUE,5,125020,TRUE,13,TRUE,ANTHONY,FANNIN,TX,1379351,Populated Place,Anthony,Fannin,33.67677,-96.37332,163,1,33.67677,-96.37332
ANTI,,ANTI,TX,CASS,,,Cass,1888,1904,TRUE,5,125026,FALSE,16,FALSE,,,,,,,,,,,,,
ANTIOCH,,ANTIOCH,TX,HOUSTON,,,Houston,1891,1908,TRUE,5,125033,TRUE,17,TRUE,ANTIOCH,HOUSTON,TX,1385457,Post Office,Antioch Post Office (historical),Houston,31.09796,-95.50522,92,1,31.09796,-95.50522
ANTIOCH,,ANTIOCH,TX,LAVACA,,,Lavaca,1855,1888,TRUE,6,125034,TRUE,33,TRUE,ANTIOCH,LAVACA,TX,1380036,Populated Place,Antioch,Lavaca,29.30914,-96.99665,75,1,29.30914,-96.99665
ANTIQUITY,,ANTIQUITY,TX,ANDERSON,,,Anderson,1880,1880,TRUE,9,125037,FALSE,0,FALSE,,,,,,,,,,,,,
ANTON,,ANTON,TX,HOCKLEY,,,Hockley,1925,,TRUE,0,125044,TRUE,,TRUE,ANTON,HOCKLEY,TX,2731298,Post Office,Anton Post Office,Hockley,33.81067,-102.1642,1033,1,33.81067,-102.1642
APEX,,APEX,TX,SAN SABA,,,San Saba,1880,1881,TRUE,8,125071,FALSE,1,FALSE,,,,,,,,,,,,,
APOLONIA,,APOLONIA,TX,GRIMES,,,Grimes,1889,1907,TRUE,5,125080,TRUE,18,TRUE,APOLONIA,GRIMES,TX,1379355,Populated Place,Apolonia,Grimes,30.49326,-95.90995,126,1,30.49326,-95.90995
APPLE SPRINGS,,APPLE SPRINGS,TX,TRINITY,,,Trinity,1884,,TRUE,0,125089,TRUE,,TRUE,APPLE SPRINGS,TRINITY,TX,2731571,Post Office,Apple Springs Post Office,Trinity,31.2235,-94.96864,78,1,31.2235,-94.96864
APPLEBY,,APPLEBY,TX,NACOGDOCHES,,,Nacogdoches,1889,1958,TRUE,1,125092,TRUE,69,TRUE,APPLEBY,NACOGDOCHES,TX,1351226,Populated Place,Appleby,Nacogdoches,31.71629,-94.60493,125,1,31.71629,-94.60493
APPLEGATE,,APPLEGATE,TX,JASPER,,,Jasper,1905,1909,TRUE,5,125095,FALSE,4,FALSE,,,,,,,,,,,,,
APPLETON,,APPLETON,TX,HANSFORD,,,Hansford,1887,1890,TRUE,7,125104,FALSE,3,FALSE,,,,,,,,,,,,,
AQUA,,AQUA,TX,MOORE,,,Moore,1902,1912,TRUE,4,125114,FALSE,10,FALSE,,,,,,,,,,,,,
AQUA,,AQUA,TX,POTTER,,,Potter,1908,1909,TRUE,4,125115,FALSE,1,FALSE,,,,,,,,,,,,,
AQUILLA,,AQUILLA,TX,HILL,,,Hill,1859,,TRUE,0,125122,TRUE,,TRUE,AQUILLA,HILL,TX,2732212,Post Office,Aquilla Post Office,Hill,31.85089,-97.21917,159,1,31.85089,-97.21917
ARAH,,ARAH,TX,SCURRY,,,Scurry,1907,1949,TRUE,1,125133,TRUE,42,TRUE,ARAH,SCURRY,TX,1377947,Populated Place,Arah,Scurry,32.75816,-101.1351,749,1,32.75816,-101.1351
ARANSAS,,ARANSAS,TX,ARANSAS,,,Aransas,1839,1862,TRUE,7,125138,TRUE,23,TRUE,ARANSAS,ARANSAS,TX,1383789,Civil,Aransas County,Aransas,28.08472,-96.99144,0,,28.08472,-96.99144
ARANSAS,,ARANSAS,TX,BEE,,,Bee,1870,1887,TRUE,6,125139,FALSE,17,FALSE,,,,,,,,,,,,,
ARANSAS CITY,,ARANSAS CITY,TX,ARANSAS,,,Aransas,1888,1890,TRUE,6,125140,TRUE,2,TRUE,ARANSAS CITY,ARANSAS,TX,1336302,Populated Place,Aransas City,Aransas,28.0614,-97.0411,3,1,28.0614,-97.0411
ARANSAS HARBOR,,ARANSAS HARBOR,TX,SAN PATRICIO,,,San Patricio,1890,1892,TRUE,7,125141,TRUE,2,TRUE,ARANSAS HARBOR,SAN PATRICIO,TX,1329652,Populated Place,Aransas Harbor,San Patricio,27.90947,-97.14999,5,1,27.90947,-97.14999
ARANSAS PASS,,ARANSAS PASS,TX,ARANSAS,,,Aransas,1889,1891,TRUE,3,125142,FALSE,2,FALSE,,,,,,,,,,,,,
ARANSAS PASS,,ARANSAS PASS,TX,SAN PATRICIO,,,San Patricio,1892,,TRUE,0,125143,TRUE,,TRUE,ARANSAS PASS,SAN PATRICIO,TX,2731238,Post Office,Aransas Pass Post Office,San Patricio,27.89973,-97.14855,2,1,27.89973,-97.14855
ARANSAS PASS LIGHT HOUSE,,ARANSAS PASS LIGHT HOUSE,TX,ARANSAS,,,Aransas,1879,1882,TRUE,8,125144,TRUE,3,TRUE,ARANSAS PASS LIGHTHOUSE,ARANSAS,TX,1329653,Locale,Aransas Pass Lighthouse,Aransas,27.86419,-97.05554,1,0.9583333,27.86419,-97.05554
ARARAT,,ARARAT,TX,COMANCHE,,,Comanche,1902,1904,TRUE,6,125153,FALSE,2,FALSE,,,,,,,,,,,,,
ARBALA,,ARBALA,TX,HOPKINS,,,Hopkins,1899,1933,TRUE,2,125158,TRUE,34,TRUE,ARBALA,HOPKINS,TX,1377948,Populated Place,Arbala,Hopkins,32.98762,-95.65329,150,1,32.98762,-95.65329
ARBOR,,ARBOR,TX,HOUSTON,,,Houston,1901,1906,TRUE,6,125167,TRUE,5,TRUE,ARBOR,HOUSTON,TX,1381333,Populated Place,Arbor,Houston,31.29435,-95.29466,95,1,31.29435,-95.29466
ARBY,,ARBY,TX,SWISHER,,,Swisher,1892,1894,TRUE,7,125174,FALSE,2,FALSE,,,,,,,,,,,,,
ARCADE,,ARCADE,TX,COOK,,,Cook,1860,1862,TRUE,8,125175,FALSE,2,FALSE,,,,,,,,,,,,,
ARCADIA,,ARCADIA,TX,GALVESTON,,,Galveston,1891,1982,TRUE,1,125179,TRUE,91,TRUE,ARCADIA,GALVESTON,TX,1329656,Populated Place,Arcadia,Galveston,29.38329,-95.12021,9,1,29.38329,-95.12021
ARCHER,,ARCHER,TX,ARCHER,,,Archer,1878,1892,TRUE,2,125193,TRUE,14,TRUE,ARCHER,ARCHER,TX,1351239,Populated Place,Archer,Archer,33.59566,-98.62561,325,1,33.59566,-98.62561
ARCHER CITY,,ARCHER CITY,TX,ARCHER,,,Archer,1892,,TRUE,0,125197,TRUE,,TRUE,ARCHER CITY,ARCHER,TX,2731122,Post Office,Archer City Post Office,Archer,33.6018,-98.62377,316,1,33.6018,-98.62377
ARCOLA,,ARCOLA,TX,FORT BEND,,,Fort Bend,1869,1920,TRUE,3,125207,TRUE,51,TRUE,ARCOLA,FORT BEND,TX,1329659,Populated Place,Arcola,Fort Bend,29.49607,-95.46578,20,1,29.49607,-95.46578
ARCTIC,,ARCTIC,TX,JACK,,,Jack,1880,1881,TRUE,8,125211,FALSE,1,FALSE,,,,,,,,,,,,,
ARDATH,,ARDATH,TX,COLLIN,,,Collin,1899,1901,TRUE,6,125215,FALSE,2,FALSE,,,,,,,,,,,,,
ARDEN,,ARDEN,TX,IRION,,,Irion,1890,1942,TRUE,2,125217,TRUE,52,TRUE,ARDEN,IRION,TX,1379358,Populated Place,Arden,Irion,31.44377,-100.767,635,1,31.44377,-100.767
ARENOSA,,ARENOSA,TX,VICTORIA,,,Victoria,1851,1852,TRUE,9,125230,TRUE,1,TRUE,ARENOSA,VICTORIA,TX,1360007,Populated Place,Arenosa,Victoria,28.90388,-96.78804,20,1,28.90388,-96.78804
ARGENTA,,ARGENTA,TX,LIVE OAK,,,Live Oak,1911,1926,TRUE,3,125231,TRUE,15,TRUE,ARGENTA,LIVE OAK,TX,1377951,Populated Place,Argenta,Live Oak,28.17001,-97.84722,66,1,28.17001,-97.84722
ARGO,,ARGO,TX,TITUS,,,Titus,1885,1907,TRUE,5,125242,TRUE,22,TRUE,ARGO,TITUS,TX,1380819,Populated Place,Argo,Titus,33.25512,-94.89493,114,1,33.25512,-94.89493
ARGYLE,,ARGYLE,TX,DENTON,,,Denton,1881,,TRUE,0,125253,TRUE,,TRUE,ARGYLE,DENTON,TX,2731109,Post Office,Argyle Post Office,Denton,33.12053,-97.18525,205,1,33.12053,-97.18525
ARINOSA,,ARINOSA,TX,VICTORIA,,,Victoria,1877,1883,TRUE,7,125262,TRUE,6,TRUE,ARENOSA,VICTORIA,TX,1360007,Populated Place,Arenosa,Victoria,28.90388,-96.78804,20,0.8571429,28.90388,-96.78804
